,dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,reff,positive rate,detection rate,actualdeaths,actualcases,actualtests_mit
57,2020-01-19,171,171,65273989.0,65271631.8,0.0,0.0,1201.6,1201.6,0.0,1527.2,0.0,0.0,10.0,1170.5,0.0,3.0,0.0,15.0,25.519,0.0,0.0,0.0,20.466,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,3.9095205289200264e-07,2.3243561842068516e-05,0.21237516644474036,,0.0,0.0,1.2857142857142858,0.0
58,2020-01-20,174,174,65273988.599999994,65271590.8,0.0,0.0,1221.6,1221.6,0.0,1553.1,0.0,0.0,10.4,1191.3,0.0,3.0,0.0,15.0,25.955,0.0,0.0,0.0,20.724,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,3.976315919508556e-07,2.3634222959067036e-05,0.21246725605762934,,0.0,0.0,1.5,0.0
59,2020-01-21,177,177,65273988.5,65271549.4,0.0,0.0,1241.8,1241.8,0.0,1579.5,0.0,0.0,10.5,1212.3,0.0,3.0,0.0,15.0,26.395999999999997,0.0,0.0,0.0,20.971,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,4.043877294245624e-07,2.403714000102813e-05,0.21256240940570137,,0.0,0.0,1.7142857142857142,0.0
60,2020-01-22,180,180,65273988.2,65271507.599999994,0.0,0.0,1262.2,1262.2,0.0,1606.4,0.0,0.0,10.8,1233.4,0.0,3.0,0.0,15.0,26.84,0.0,0.0,0.0,21.21,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.11189828293654e-07,2.4444653130601877e-05,0.21264458881318332,,0.0,0.0,1.9285714285714286,0.0
61,2020-01-23,183,183,65273988.0,65271465.4,0.0,0.0,1282.9,1282.9,0.0,1633.7,0.0,0.0,11.0,1254.9,0.0,3.0,0.0,15.0,27.287999999999997,0.0,0.0,0.0,21.448,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.180532067383411e-07,2.4859826245027346e-05,0.21270558890014807,,0.0,0.0,2.142857142857143,0.0
62,2020-01-24,186,186,65273987.9,65271422.6,0.0,0.0,1303.7,1303.7,0.0,1661.5,0.0,0.0,11.1,1276.5,0.0,3.0,0.0,15.0,27.741,0.0,0.0,0.0,21.695,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.249931847660253e-07,2.5284191346305043e-05,0.21278668405307968,,0.0,0.0,2.357142857142857,0.0
63,2020-01-25,189,189,65273987.60000001,65271379.4,0.0,0.0,1324.6999999999998,1324.6999999999998,0.0,1689.6,0.0,0.0,11.4,1298.6,0.0,3.0,0.0,15.0,28.199,0.0,0.0,0.0,21.957,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.320097643306841e-07,2.5710088531499487e-05,0.21287083868045598,,0.0,0.0,2.5714285714285716,0.0
64,2020-01-26,192,192,65273987.400000006,65271335.7,0.0,0.0,1345.9,1345.9,0.0,1718.3000000000002,0.0,0.0,11.600000000000001,1320.8000000000002,0.0,3.0,0.0,15.0,28.662,0.0,0.0,0.0,22.227,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.3910294347974823e-07,2.614670970751819e-05,0.21295787205587338,,0.0,0.0,2.9642857142857144,0.0
65,2020-01-27,195,195,65273987.3,65271291.599999994,0.0,0.0,1367.5,1367.5,0.0,1747.5,0.0,0.0,11.7,1343.3,0.0,3.0,0.0,15.0,29.129,0.0,0.0,0.0,22.512,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.462574021427982e-07,2.6592522868600676e-05,0.21300914076782448,,0.0,0.0,3.357142857142857,0.0
66,2020-01-28,198,198,65273987.0,65271247.0,0.0,0.0,1389.0,1389.0,0.0,1777.0,0.0,0.0,12.0,1366.1,0.0,3.0,0.0,15.0,29.602,0.0,0.0,0.0,22.819,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.535037824485886e-07,2.703986811775417e-05,0.21311735061195106,,0.0,0.0,3.75,0.0
67,2020-01-29,201,201,65273986.800000004,65271202.0,0.0,0.0,1410.7,1410.7,0.0,1807.1,0.0,0.0,12.200000000000001,1389.3,0.0,3.0,0.0,15.0,30.081000000000003,0.0,0.0,0.0,23.158,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.6084208234696034e-07,2.7497937355957547e-05,0.2132345644006522,,0.0,0.0,4.142857142857143,0.0
68,2020-01-30,204,204,65273986.6,65271156.400000006,0.0,0.0,1432.5,1432.5,0.0,1837.7,0.0,0.0,12.4,1412.8,0.0,3.0,0.0,15.0,30.563000000000002,0.0,0.0,0.0,23.54,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.682263424063638e-07,2.796366661631174e-05,0.21335427574171031,,0.0,0.0,4.535714285714286,0.0
69,2020-01-31,207,207,65273986.4,65271110.300000004,0.0,0.0,1454.4,1454.4,0.0,1868.8,0.0,0.0,12.6,1436.8,0.0,3.0,0.0,15.0,31.049,0.0,0.0,0.0,23.956,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.756718826659559e-07,2.843705589888716e-05,0.21348322332233222,,0.0,0.0,4.928571428571429,0.0
70,2020-02-01,210,210,65273986.2,65271063.8,0.0,0.0,1476.2,1476.2,0.0,1900.3,0.0,0.0,12.799999999999999,1461.1,0.0,3.0,0.0,15.0,31.54,0.0,0.0,0.0,24.393,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,4.831940231650813e-07,2.8916573199876062e-05,0.21365668608589622,,0.0,0.0,5.321428571428571,0.0
71,2020-02-02,213,213,65273985.900000006,65270865.3,0.0,0.0,1649.7,1649.7,0.0,2083.8,0.0,0.0,13.100000000000001,1485.9,0.0,3.0,0.0,15.0,183.45,0.0,0.0,0.0,24.825,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,2.810461127363144e-06,3.1723204450427163e-05,1.1120203673395161,,0.0,0.0,5.75,0.0
72,2020-02-03,216,216,65273985.8,65270510.199999996,0.0,0.0,1979.1999999999998,1979.1999999999998,0.0,2423.7,0.0,0.0,13.2,1511.2,0.0,3.0,0.0,15.0,340.043,0.0,0.0,0.0,25.256,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,5.209471979264365e-06,3.692895370884491e-05,1.7180830638641877,,0.0,0.0,6.178571428571429,0.0
73,2020-02-04,219,219,65273985.5,65269993.9,0.0,0.0,2469.7,2469.7,0.0,2925.0,0.0,0.0,13.5,1536.9,0.0,3.0,0.0,15.0,501.34000000000003,0.0,0.0,0.0,25.688,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,7.680548325029119e-06,4.4604293390358397e-05,2.0299631534194438,,0.0,0.0,6.607142857142857,0.0
74,2020-02-05,222,222,65273985.300000004,65269470.0,0.0,0.0,2967.2,2967.2,0.0,3433.8999999999996,0.0,0.0,13.700000000000001,1563.1000000000001,0.0,3.0,0.0,15.0,508.899,0.0,0.0,0.0,26.125,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,7.796352523307627e-06,5.239759736257439e-05,1.7150815583715286,,0.0,0.0,7.035714285714286,0.0
75,2020-02-06,225,225,65273985.0,65268886.3,0.0,0.0,3524.1,3524.1,0.0,4002.6000000000004,0.0,0.0,14.0,1589.6,0.0,3.0,0.0,15.0,568.662,0.0,0.0,0.0,26.564,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,8.711924053663953e-06,6.110550780682382e-05,1.613637524474334,,0.0,0.0,7.464285714285714,0.0
76,2020-02-07,228,228,65273984.9,65268189.10000001,0.0,0.0,4194.1,4194.1,0.0,4684.9,0.0,0.0,14.1,1616.6,0.0,3.0,0.0,15.0,682.244,0.0,0.0,0.0,27.008000000000003,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,1.0452004746534174e-05,7.155683856525204e-05,1.6266755680598934,,0.0,0.0,7.892857142857143,0.0
77,2020-02-08,231,231,65273984.60000001,65267322.8,0.0,0.0,5032.6,5032.6,0.0,5536.1,0.0,0.0,14.400000000000002,1644.1000000000001,0.0,3.0,0.0,15.0,851.26,0.0,0.0,0.0,27.456,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,1.30413365327172e-05,8.459266021274883e-05,1.6914914755792232,,0.0,0.0,8.25,0.0
78,2020-02-09,234,234,65273984.3,65266285.199999996,0.0,0.0,6042.2,6042.2,0.0,6558.900000000001,0.0,0.0,14.7,1671.9,0.0,3.0,0.0,15.0,1022.73,0.0,0.0,0.0,27.91,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,1.5668263718965292e-05,0.00010025740071148072,1.6926450630565026,,0.0,0.0,8.571428571428571,0.0
79,2020-02-10,237,237,65273984.099999994,65265055.400000006,0.0,0.0,7243.199999999999,7243.199999999999,0.0,7773.5,0.0,0.0,14.899999999999999,1700.3,0.0,3.0,0.0,15.0,1214.638,0.0,0.0,0.0,28.368000000000002,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,1.8608301864019358e-05,0.00011886205671334226,1.6769356085707976,,0.0,0.0,8.892857142857142,0.0
80,2020-02-11,240,240,65273983.800000004,65263594.900000006,0.0,0.0,8674.7,8674.7,0.0,9219.1,1.1,0.0,15.200000000000001,1729.1999999999998,0.0,3.0,1.1,15.0,1445.533,0.0,0.0,0.0,28.832,0.0,0.0,0.30000000000000004,0.0,0.0,1.1,0.0,,1.0,2.21456224340332e-05,0.00014100411012449955,1.6663780880030432,0.0,0.0,0.0,9.214285714285714,1.1071428571428572
81,2020-02-12,243,243,65273983.7,65261845.4,0.0,0.0,10394.699999999999,10394.699999999999,0.0,10953.6,6.4,0.0,15.3,1758.4,0.0,3.0,5.2,15.0,1734.5140000000001,0.0,0.0,0.0,29.301000000000002,0.0,0.0,0.30000000000000004,0.0,0.0,5.1,0.0,,1.0,2.6572822764607823e-05,0.00016757518662063826,1.668652293957498,0.0,0.0,0.0,9.571428571428571,5.214285714285714
82,2020-02-13,246,246,65273983.4,65259748.0,0.0,0.0,12462.099999999999,12462.099999999999,0.0,13035.9,21.0,0.0,15.6,1788.3,0.0,3.0,14.7,15.0,2082.417,0.0,0.0,0.0,29.773,0.0,0.0,0.30000000000000004,0.0,0.1,14.5,0.0,0.0,1.0,3.1902710567530644e-05,0.00019947150950190055,1.671000072218968,0.0,0.0,0.0,10.035714285714286,14.714285714285714
83,2020-02-14,249,249,65273983.10000001,65257236.7,0.0,0.0,14942.8,14942.8,0.0,15532.2,51.5,0.0,15.900000000000002,1818.4,0.0,3.0,30.5,15.0,2496.28,0.0,0.0,0.0,30.251,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,30.1,0.0,0.0,1.0,3.824310822545774e-05,0.0002377103290330692,1.6705570575795703,0.0,0.0,0.0,11.214285714285714,30.392857142857142
84,2020-02-15,252,252,65273982.8,65254232.2,0.2,0.0,17916.4,17916.4,0.0,18521.8,98.5,0.0,16.2,1849.1999999999998,0.0,3.0,47.0,15.0,2989.529,0.1,0.0,0.0,30.733,0.0,0.0,0.30000000000000004,0.1,0.4,46.4,0.0,0.2,1.0,4.579970260371488e-05,0.0002835065244402399,1.6685991605456452,0.002127659574468085,3.3450085280992425e-05,1.0,13.071428571428571,47.0
85,2020-02-16,255,255,65273982.599999994,65250635.099999994,0.7,0.0,21481.9,21482.1,0.0,22103.9,166.39999999999998,0.30000000000000004,16.4,1880.4,0.0,3.0,67.9,15.0,3582.1620000000003,0.4,0.0,0.1,31.22,0.0,0.0,0.30000000000000004,0.1,0.7,67.1,0.0,0.12500000000000003,1.0,5.487886378791296e-05,0.000338381375246437,1.6675101596212663,0.005891016200294551,0.00011166440825400973,1.0,16.428571428571427,67.92857142857143
86,2020-02-17,258,258,65273982.300000004,65246325.5,1.7,0.0,25609.6,25609.6,0.0,26398.3,253.89999999999998,0.6000000000000001,16.700000000000003,2062.0,0.0,3.0,87.5,15.0,4294.466,1.0,0.0,0.30000000000000004,181.586,0.0,0.0,0.30000000000000004,0.2,0.8,86.4,0.0,0.2,1.0,6.579138959628024e-05,0.00040416715926339304,1.6768969448956645,0.011428571428571429,0.0002328578221366754,1.0,20.857142857142858,87.53571428571429
87,2020-02-18,261,261,65273981.9,65241161.400000006,3.3,0.0,30436.799999999996,30436.9,0.0,31547.5,357.1,1.1,17.1,2398.6,0.0,3.0,103.10000000000001,15.0,5149.137,1.6,0.1,0.6000000000000001,336.592,0.0,0.0,0.30000000000000004,0.30000000000000004,1.0,101.8,0.0,0.23076923076923078,1.0,7.888498372733715e-05,0.0004830469826140636,1.691741603119897,0.015518913676042677,0.00031073168183328587,1.0,27.464285714285715,103.10714285714286
88,2020-02-19,264,264,65273981.599999994,65234973.0,5.8,0.0,36128.5,36128.899999999994,0.0,37721.0,485.40000000000003,1.9,17.4,2894.9,0.0,3.0,128.3,15.0,6173.487,2.4,0.2,0.8,496.259,0.0,0.0,0.30000000000000004,0.4,1.3,126.6,0.0,0.23529411764705882,1.0,9.457806692153739e-05,0.0005776206549042506,1.7087392641348065,0.018706157443491814,0.000388759221490221,1.0,34.82142857142857,128.35714285714286
89,2020-02-20,267,267,65273981.400000006,65227556.3,8.9,0.0,43040.8,43041.6,0.0,45122.8,657.0,2.9000000000000004,17.6,3398.6000000000004,0.0,3.0,171.6,15.0,7401.697,3.1999999999999997,0.30000000000000004,1.1,503.74799999999993,0.0,0.0,0.30000000000000004,0.6000000000000001,1.7,169.1,0.0,0.26086956521739135,1.0,0.00011339429342669144,0.0006910134640569052,1.7196612114791274,0.018648018648018648,0.00043233328789330335,1.0,44.892857142857146,171.53571428571428
90,2020-02-21,270,270,65273981.099999994,65218718.0,12.8,0.0,51315.4,51316.6,0.0,53945.9,872.8,4.3,17.9,3961.5,0.0,3.0,215.8,15.0,8823.268,3.9000000000000004,0.4,1.3,562.913,0.0,0.0,0.30000000000000004,1.0,2.1,212.8,0.0,0.3225806451612903,1.0,0.00013517281849995819,0.0008261791159540597,1.7193789144253515,0.018072289156626505,0.000442013095374639,1.0,59.892857142857146,215.92857142857142
91,2020-02-22,273,273,65273980.89999999,65208217.4,17.7,0.0,61139.6,61141.4,0.0,64431.5,1147.6,6.0,18.099999999999998,4636.9,0.0,3.0,274.8,15.0,10485.535,5.1,0.7,1.7,675.3530000000001,0.0,0.0,0.30000000000000004,1.4,2.7,270.6,0.1,0.34146341463414637,0.9996305873660878,0.00016063881588689808,0.000986815866166974,1.7149648192550382,0.0185589519650655,0.0004863843380428371,1.0,81.67857142857143,274.82142857142856
92,2020-02-23,276,276,65273980.6,65195757.3,24.200000000000003,0.0,72755.8,72758.7,0.0,76876.70000000001,1486.7,8.3,18.4,5479.6,0.0,3.0,339.09999999999997,15.0,12445.178,7.1,1.1,2.4,842.674,0.0,0.0,0.30000000000000004,2.1,3.4,333.4,0.1,0.38181818181818183,0.9997001499250374,0.00019066062595851554,0.0011774722376897606,1.7104728369253435,0.020937776467118845,0.0005705020852252977,1.0,115.14285714285714,339.10714285714283
93,2020-02-24,279,279,65273980.3,65180917.699999996,32.6,0.30000000000000004,86581.0,86585.6,0.0,91701.29999999999,1882.1,11.5,18.7,6492.0,0.0,3.0,395.4,15.0,14824.592,9.3,1.6,3.1,1012.4250000000001,0.0,0.0,0.30000000000000004,3.0,4.0,388.3,0.1,0.42857142857142855,0.9997425334706488,0.0002271133448866761,0.0014045811145363843,1.7121313474757927,0.023520485584218515,0.0006273359833444321,1.0,154.92857142857142,395.39285714285717
94,2020-02-25,282,282,65273980.0,65163230.5,43.4,0.30000000000000004,103063.2,103070.0,0.0,109373.5,2334.5,15.600000000000001,19.0,7694.300000000001,0.0,3.0,452.4,15.0,17672.234,12.600000000000001,2.4,4.3,1202.416,0.0,0.0,0.30000000000000004,4.2,4.5,443.6,0.30000000000000004,0.48275862068965525,0.9993241721108358,0.00027073933594979195,0.0016753153400482091,1.7145856214223343,0.02785145888594165,0.0007129828634002923,1.0,204.92857142857142,452.39285714285717
95,2020-02-26,285,285,65273979.599999994,65142163.3,57.8,0.30000000000000004,122695.6,122705.9,0.0,130425.7,2870.9,21.1,19.4,9125.4,0.0,3.0,536.4,15.0,21052.158,16.5,3.7,5.5,1431.005,0.0,0.0,0.30000000000000004,5.8,5.300000000000001,524.9000000000001,0.30000000000000004,0.5225225225225224,0.9994287890327496,0.0003225199096026926,0.001997829775342823,1.7156598011994535,0.030760626398210294,0.0007837676308528561,2.0,268.2142857142857,536.3571428571429
96,2020-02-27,288,288,65273979.3,65117101.099999994,75.4,0.6000000000000001,146035.5,146050.6,0.0,155472.8,3407.2999999999997,28.0,19.7,10842.5,0.0,3.0,536.4,15.0,25047.154000000002,20.799999999999997,5.1,6.9,1717.1009999999999,0.0,0.0,0.30000000000000004,6.9,5.300000000000001,523.8,0.4,0.5655737704918032,0.9992369324685235,0.0003837234112062171,0.0023815477724367876,1.7149641288704054,0.03877703206562266,0.0008304336692304442,2.0,349.7142857142857,536.3571428571429
97,2020-02-28,291,291,65273977.5,65087286.2,97.39999999999999,0.8999999999999999,173780.59999999998,173802.2,0.0,185272.80000000002,3943.6000000000004,36.7,21.5,12904.099999999999,0.0,3.0,536.4,15.0,29799.919,25.8,7.0,8.6,2061.537,0.0,0.0,1.8,8.2,5.300000000000001,522.5,0.4,0.6074074074074074,0.9992350353796138,0.00045653597561141424,0.0028380574785717635,1.7145881352480004,0.04809843400447428,0.0008657741653593085,2.0,431.2142857142857,536.3571428571429
98,2020-02-29,294,294,65273974.1,65057886.9,125.9,1.2000000000000002,200696.7,200726.8,0.0,214657.1,4480.0,47.9,24.9,15375.300000000001,0.0,3.0,536.4,15.0,29384.349000000002,33.400000000000006,9.100000000000001,11.200000000000001,2471.282,0.0,0.0,3.4,9.6,5.300000000000001,520.9000000000001,0.5,0.6442953020134228,0.9990410433448408,0.00045016944969495894,0.00328817423727231,1.4638976459546011,0.062266964951528725,0.0011366595189840688,2.0,562.2857142857143,536.3571428571429
99,2020-03-01,297,297,65273969.1,65030136.0,155.5,1.7999999999999998,225474.09999999998,225513.09999999998,0.0,242393.09999999998,5016.2,60.099999999999994,29.9,18335.0,0.0,3.0,536.4,15.0,27735.959000000003,36.5,10.0,12.2,2959.625,0.0,0.0,5.0,11.5,5.300000000000001,519.0,0.6000000000000001,0.6845238095238095,0.9988452655889145,0.00042491607883547565,0.0037130145958904157,1.2299045598681408,0.06804623415361671,0.001315981178080051,2.0,722.4285714285714,536.3571428571429
100,2020-03-02,300,300,65273964.0,65005728.9,186.7,2.0999999999999996,246320.3,246368.8,0.0,266785.2,6328.7,73.5,35.0,21881.3,0.0,3.0,1312.5,15.0,24392.031,40.4,10.9,13.5,3546.373,0.0,0.0,5.1,33.4,12.8,1264.5,1.7,0.7229437229437229,0.9986574000947718,0.00037368698796965967,0.004086624798824843,0.9900616880059488,0.03078095238095238,0.0016562786428075628,3.0,883.8571428571429,1312.392857142857
101,2020-03-03,303,303,65273958.3,64976701.0,219.0,2.7,271080.4,271139.3,0.0,295798.1,7641.1,88.4,40.7,26133.0,0.0,3.0,1312.5,15.0,29012.941000000003,45.0,13.0,15.0,4251.611,0.0,0.0,5.7,39.5,12.7,1258.3,2.1,0.7567049808429118,0.9983338622659473,0.00044447957126571264,0.004531016774571797,1.070038205453802,0.03428571428571429,0.0015510320032705405,4.0,1122.107142857143,1312.392857142857
102,2020-03-04,306,306,65273951.5,64943194.099999994,252.8,3.0,299471.0,299541.5,0.0,329289.9,8953.5,105.2,47.5,31230.8,0.0,3.0,1312.5,15.0,33491.833,50.199999999999996,15.3,16.700000000000003,5097.815,0.0,0.0,6.8,46.599999999999994,12.600000000000001,1250.8,2.4,0.7871621621621622,0.9980849026492179,0.000513096453184698,0.005044009017900503,1.1181032678276632,0.038247619047619044,0.001498872874470621,4.0,1397.2142857142858,1312.392857142857
103,2020-03-05,309,309,65273943.0,64905567.8,370.6,4.800000000000001,330937.30000000005,331047.4,0.0,366901.2,10265.9,151.3,56.0,37342.8,0.0,3.0,1312.5,15.0,37611.307,138.3,44.4,46.1,6112.029,0.0,0.0,8.5,45.9,12.600000000000001,1251.4,2.4,0.7846153846153846,0.9980858191099058,0.0005762070632074426,0.005620086410284729,1.1361305661968648,0.10537142857142857,0.0036770857231842543,7.0,1722.642857142857,1312.392857142857
104,2020-03-06,312,312,65273932.900000006,64864478.3,501.4,6.8999999999999995,364642.8,364798.69999999995,0.0,407975.7,11578.3,203.5,66.1,44670.899999999994,0.0,3.0,1312.5,15.0,41074.523,156.3,52.699999999999996,52.1,7328.099,0.0,0.0,10.2,43.4,12.7,1254.0,2.2,0.7736185383244207,0.9982486865148861,0.00062926379911758,0.006249195994133211,1.1259503665994426,0.1190857142857143,0.0038052785177809614,9.0,2114.0,1312.392857142857
105,2020-03-07,315,315,65273920.9,64819278.7,645.7,9.0,401041.7,401250.5,0.0,453160.30000000005,12890.7,262.7,78.1,53406.600000000006,0.0,3.0,1312.5,15.0,45184.542,177.5,62.099999999999994,59.2,8735.637999999999,0.0,0.0,12.1,38.4,12.7,1259.1999999999998,2.0,0.75146771037182,0.9984142086901364,0.0006922296282649079,0.0069412438191682165,1.1260931014416182,0.13523809523809524,0.0039283346061137455,16.0,2569.214285714286,1312.392857142857
106,2020-03-08,318,318,65273906.400000006,64769371.300000004,785.0999999999999,11.399999999999999,440502.0,440762.1,0.0,503052.69999999995,14203.0,321.1,92.6,63788.0,0.0,3.0,1312.5,15.0,49892.473,175.6,61.3,58.5,10381.522,0.0,0.0,14.3,45.4,12.600000000000001,1252.0,2.4,0.7827586206896552,0.9980867346938774,0.000764355555714067,0.0077053776576178675,1.1319592360595432,0.13379047619047618,0.003519568973861047,19.0,3085.3214285714284,1312.392857142857
107,2020-03-09,321,321,65273889.3,64714251.900000006,913.6,13.5,483235.0,483542.5,0.0,558157.2,15515.400000000001,377.29999999999995,109.69999999999999,76109.9,0.0,3.0,1312.5,15.0,55104.379,168.4,58.0,56.1,12321.872000000001,0.0,0.0,17.2,52.0,12.600000000000001,1245.1,2.7,0.8049535603715171,0.9978361916973874,0.0008442024765329864,0.008549322033427538,1.1395974293883164,0.12830476190476192,0.0030560184699658806,25.0,3683.3928571428573,1312.392857142857
108,2020-03-10,324,324,65273868.7,64653557.099999994,1022.5,15.0,529192.9,529538.7000000001,0.0,618836.8,16826.8,428.4,130.29999999999998,90787.8,0.0,3.0,1311.3,15.0,60679.755,153.5,51.300000000000004,51.2,14677.886,0.0,0.0,20.6,57.900000000000006,12.5,1237.8,3.0,0.8224431818181819,0.9975822050290135,0.0009296178732546919,0.009478624636814271,1.145898401759871,0.11705940669564555,0.002529674023898086,33.0,4401.642857142857,1311.2857142857142
109,2020-03-11,327,327,65273843.9,64586850.3,1146.8999999999999,17.1,578332.1000000001,578723.3,0.0,685528.7,20430.4,486.5,155.1,108285.3,0.0,3.0,3603.6000000000004,15.0,66691.85399999999,174.0,60.5,58.0,17497.555,0.0,0.0,24.7,172.8,34.2,3387.5,9.100000000000001,0.8347826086956522,0.9973208502620268,0.0010217240170836636,0.010499973022118895,1.1523962142184354,0.04828504828504828,0.002609014288311733,48.0,5200.142857142857,3603.5714285714284
110,2020-03-12,330,330,65273814.400000006,64513636.1,1203.5,18.0,630647.1,631063.7,0.0,758727.8999999999,24024.399999999998,551.0,184.60000000000002,129129.6,0.0,3.0,3594.0,15.0,73199.12400000001,193.6,69.4,64.5,20844.317,0.0,0.0,29.5,188.39999999999998,33.9,3361.8999999999996,9.9,0.8475033738191633,0.9970638827925736,0.0011214163699923136,0.011620943359485972,1.1599324125282442,0.053867557039510294,0.0026448403945380544,48.0,6104.285714285715,3594.0714285714284
111,2020-03-13,333,333,65273779.099999994,64433387.7,1259.9,19.200000000000003,686034.8,686476.6000000001,0.0,838961.3,27602.8,621.3,219.89999999999998,153929.8,0.0,3.0,3578.3999999999996,15.0,80233.45000000001,211.20000000000002,77.3,70.3,24800.167,0.0,0.0,35.3,205.5,33.6,3328.5,10.9,0.8594730238393977,0.9967359405881295,0.001229183465493574,0.012849591544485894,1.1687718124696458,0.05902079141515763,0.0026323185653863816,79.0,7147.642857142857,3578.3928571428573
112,2020-03-14,336,336,65273736.900000006,64345589.5,1705.4,26.700000000000003,744115.3,744726.1,0.0,926744.5,31164.600000000002,828.4000000000001,262.1,183436.3,0.0,3.0,3561.8,15.0,87783.266,621.1,230.8,207.0,29506.415,0.0,0.0,42.3,224.1,33.2,3292.7,11.9,0.8709677419354838,0.9963989590268111,0.0013448481758365515,0.014193800508455338,1.1787322345759066,0.17437812342074233,0.007075380403367539,91.0,8325.857142857143,3561.785714285714
113,2020-03-15,339,339,65273686.199999996,64249737.1,2198.5,35.099999999999994,810630.8,811432.5,0.0,1022581.8999999999,34705.5,1050.8,312.79999999999995,212531.59999999998,0.0,3.0,3540.8,15.0,95837.321,666.9,251.5,222.39999999999998,29095.282,0.0,0.0,50.7,243.2,32.8,3252.1,12.8,0.881159420289855,0.9960795123893533,0.0014682382224645986,0.015661274236416573,1.1810880264224073,0.18834726615454134,0.0069586669685810605,91.0,9668.42857142857,3540.8571428571427
114,2020-03-16,342,342,65273625.5,64145332.199999996,2749.3,44.400000000000006,887294.8,888313.3999999999,0.0,1126971.8,38226.7,1289.9,373.5,239994.90000000002,0.0,3.0,3521.2,15.0,104389.978,717.3,274.4,239.10000000000002,27463.433,0.0,0.0,60.7,263.3,32.4,3211.8,13.799999999999999,0.8904294893473116,0.9957217261904762,0.0015992673488007803,0.01725962502266708,1.1751480727409944,0.20370896285357265,0.006871349278376128,149.0,11102.892857142857,3521.25
115,2020-03-17,345,345,65273552.9,64031898.2,3369.3999999999996,55.199999999999996,976255.1000000001,977522.0,0.0,1240390.7999999998,41732.3,1547.2,446.1,264147.7,0.0,3.0,3505.7,15.0,113418.90899999999,771.9,299.1,257.3,24152.646,0.0,0.0,72.6,284.7,32.1,3174.0,15.0,0.8986742424242423,0.9952963311382879,0.0017375936188697948,0.018996126990354155,1.1602696307602283,0.22018427132954901,0.006805743476160577,149.0,12690.67857142857,3505.6785714285716
116,2020-03-18,348,348,65273466.3,63909027.7,4025.1000000000004,66.9,1070045.9,1071577.5,0.0,1363246.2,45212.8,1823.1,532.7,292876.2,0.0,3.0,3480.4,15.0,122855.50099999999,827.8,324.5,276.0,28728.545,0.0,0.0,86.5,306.5,31.6,3126.3,16.1,0.9065365276545401,0.9948765274949084,0.0018821660310691971,0.02087698995081559,1.1464919802814075,0.23784622457188828,0.006737997023023007,149.0,14550.17857142857,3480.4285714285716
117,2020-03-19,351,351,65273363.7,63775373.099999994,4720.5,79.19999999999999,1170151.2,1171965.6,0.0,1496885.9000000001,48650.1,2118.8,635.3000000000001,326040.1,0.0,3.0,3437.3,15.0,133639.669,886.9000000000001,351.29999999999995,295.6,33163.923,0.0,0.0,102.69999999999999,327.3,31.0,3061.7000000000003,17.3,0.9134803237510466,0.9943812926274764,0.002047384437152884,0.022922835827441815,1.140303682974995,0.25802228493294155,0.006636502519323062,244.0,16579.964285714286,3437.25
118,2020-03-20,354,354,65273242.1,63629316.3,5461.8,92.4,1278539.2999999998,1280657.0999999999,0.0,1642927.6,56478.899999999994,2435.5,756.9,363283.6,0.0,3.0,7828.799999999999,15.0,146041.712,950.3,380.0,316.8,37243.503,0.0,0.0,121.7,804.2,69.9,6912.6,42.3,0.9200320329481753,0.9939179571237544,0.002237390196985481,0.02515840560645294,1.1403654577013629,0.12138514203964848,0.006507045055730379,451.0,18680.035714285714,7828.857142857143
