days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
159,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
