days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
100,2020-10-30,100,Hospitals,86042.7,32392.6,0.0,745.8,54025.0,0.0,745.8,0.0,507.3,52904.3,0.0,0.4,0.0,181.4,0.0,0.0,0.0,17.5,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.628
101,2020-10-31,101,Hospitals,86037.8,32222.4,0.0,908.5,54195.2,0.0,908.5,0.0,512.2,52907.0,0.0,0.4,0.0,170.2,0.0,0.0,0.0,2.6,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.63
102,2020-11-01,102,Hospitals,86033.7,32062.0,0.0,1064.8,54355.6,0.0,1064.8,0.0,516.3,52907.0,0.0,0.4,0.0,160.4,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.632
103,2020-11-02,103,Hospitals,86030.3,31910.2,0.0,1213.1,54507.4,0.0,1213.1,0.0,519.7,52907.0,0.0,0.4,0.0,151.7,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.634
104,2020-11-03,104,Hospitals,86027.5,31766.3,0.0,1354.2,54651.3,0.0,1354.2,0.0,522.5,52907.0,0.0,0.4,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.635
105,2020-11-04,105,Hospitals,86025.2,31629.2,0.0,1486.1,54788.4,0.0,1486.1,0.0,524.8,52909.9,0.0,0.4,0.0,137.1,0.0,0.0,0.0,2.9,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.637
106,2020-11-05,106,Hospitals,86023.4,31498.3,0.0,1606.1,54919.3,0.0,1606.1,0.0,526.6,52919.0,0.0,0.4,0.0,130.9,0.0,0.0,0.0,9.1,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.638
107,2020-11-06,107,Hospitals,86022.1,31373.0,0.0,1711.9,55044.6,0.0,1711.9,0.0,527.9,52937.2,0.0,0.4,0.0,125.3,0.0,0.0,0.0,18.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.64
108,2020-11-07,108,Hospitals,86021.1,31252.5,0.0,1801.5,55165.1,0.0,1801.5,0.0,528.9,52967.0,0.0,0.4,0.0,120.4,0.0,0.0,0.0,29.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.641
109,2020-11-08,109,Hospitals,86020.5,31136.4,0.0,1873.7,55281.2,0.0,1873.7,0.0,529.5,53010.4,0.0,0.4,0.0,116.1,0.0,0.0,0.0,43.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.643
110,2020-11-09,110,Hospitals,86020.1,31024.0,0.0,1927.5,55393.6,0.0,1927.5,0.0,529.9,53068.6,0.0,0.4,0.0,112.4,0.0,0.0,0.0,58.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.644
111,2020-11-10,111,Hospitals,86019.9,30914.9,0.0,1962.6,55502.7,0.0,1962.6,0.0,530.1,53142.4,0.0,0.4,0.0,109.1,0.0,0.0,0.0,73.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.645
112,2020-11-11,112,Hospitals,86019.9,30808.8,0.0,1978.8,55608.8,0.0,1978.8,0.0,530.1,53232.4,0.0,0.4,0.0,106.2,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.646
113,2020-11-12,113,Hospitals,86019.9,30705.1,0.0,1977.0,55712.5,0.0,1977.0,0.0,530.1,53337.8,0.0,0.4,0.0,103.6,0.0,0.0,0.0,105.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.648
114,2020-11-13,114,Hospitals,86019.9,30603.7,0.0,1958.3,55813.9,0.0,1958.3,0.0,530.1,53457.9,0.0,0.4,0.0,101.4,0.0,0.0,0.0,120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.649
115,2020-11-14,115,Hospitals,86019.9,30504.2,0.0,1923.7,55913.4,0.0,1923.7,0.0,530.1,53592.0,0.0,0.4,0.0,99.5,0.0,0.0,0.0,134.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.65
116,2020-11-15,116,Hospitals,86019.9,30406.4,0.0,1874.4,56011.2,0.0,1874.4,0.0,530.1,53739.1,0.0,0.4,0.0,97.8,0.0,0.0,0.0,147.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.651
117,2020-11-16,117,Hospitals,86019.8,30310.0,0.0,1811.7,56107.7,0.0,1811.7,0.0,530.2,53898.1,0.0,0.4,0.0,96.4,0.0,0.0,0.0,159.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.652
118,2020-11-17,118,Hospitals,86019.6,30214.7,0.0,1737.3,56202.9,0.0,1737.3,0.0,530.4,54067.6,0.0,0.4,0.0,95.3,0.0,0.0,0.0,169.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.653
119,2020-11-18,119,Hospitals,86019.3,30120.3,0.0,1653.0,56297.3,0.0,1653.0,0.0,530.7,54246.0,0.0,0.4,0.0,94.4,0.0,0.0,0.0,178.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.654
120,2020-11-19,120,Hospitals,86018.9,30026.6,0.0,1560.7,56391.0,0.0,1560.7,0.0,531.1,54431.5,0.0,0.3,0.0,93.7,0.0,0.0,0.0,185.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.656
121,2020-11-20,121,Hospitals,86018.3,29933.5,0.0,1462.5,56484.1,0.0,1462.5,0.0,531.7,54622.3,0.0,0.3,0.0,93.2,0.0,0.0,0.0,190.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.657
122,2020-11-21,122,Hospitals,86017.5,29840.6,0.0,1360.3,56577.0,0.0,1360.3,0.0,532.5,54816.6,0.0,0.3,0.0,92.9,0.0,0.0,0.0,194.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.658
123,2020-11-22,123,Hospitals,86016.6,29747.9,0.0,1256.2,56669.7,0.0,1256.2,0.0,533.4,55012.5,0.0,0.3,0.0,92.7,0.0,0.0,0.0,195.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.659
124,2020-11-23,124,Hospitals,86015.6,29655.1,0.0,1152.2,56762.5,0.0,1152.2,0.0,534.4,55208.3,0.0,0.3,0.0,92.8,0.0,0.0,0.0,195.7,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.66
125,2020-11-24,125,Hospitals,86014.4,29562.0,0.0,1050.2,56855.6,0.0,1050.2,0.0,535.6,55402.2,0.0,0.3,0.0,93.1,0.0,0.0,0.0,193.9,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.661
126,2020-11-25,126,Hospitals,86013.0,29468.5,0.0,951.9,56949.1,0.0,951.9,0.0,537.0,55592.6,0.0,0.3,0.0,93.5,0.0,0.0,0.0,190.5,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.662
127,2020-11-26,127,Hospitals,86011.6,29374.3,0.0,859.0,57043.3,0.0,859.0,0.0,538.4,55778.2,0.0,0.3,0.0,94.2,0.0,0.0,0.0,185.6,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.663
128,2020-11-27,128,Hospitals,86010.0,29279.4,0.0,773.0,57138.2,0.0,773.0,0.0,540.0,55957.6,0.0,0.3,0.0,95.0,0.0,0.0,0.0,179.4,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.664
129,2020-11-28,129,Hospitals,86008.3,29183.4,0.0,695.3,57234.2,0.0,695.3,0.0,541.7,56129.6,0.0,0.3,0.0,96.0,0.0,0.0,0.0,172.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.665
130,2020-11-29,130,Hospitals,86006.5,29086.2,0.0,627.0,57331.4,0.0,627.0,0.0,543.5,56293.3,0.0,0.3,0.0,97.2,0.0,0.0,0.0,163.7,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.667
131,2020-11-30,131,Hospitals,86004.6,28987.7,0.0,569.2,57429.9,0.0,569.2,0.0,545.4,56447.8,0.0,0.3,0.0,98.5,0.0,0.0,0.0,154.5,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.668
132,2020-12-01,132,Hospitals,86002.7,28887.6,0.0,522.5,57530.0,0.0,522.5,0.0,547.3,56592.6,0.0,0.3,0.0,100.1,0.0,0.0,0.0,144.8,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.669
133,2020-12-02,133,Hospitals,86000.8,28785.7,0.0,487.8,57631.9,0.0,487.8,0.0,549.2,56727.2,0.0,0.3,0.0,101.8,0.0,0.0,0.0,134.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.67
134,2020-12-03,134,Hospitals,85998.8,28682.0,0.0,465.2,57735.6,0.0,465.2,0.0,551.2,56851.6,0.0,0.3,0.0,103.8,0.0,0.0,0.0,124.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.671
135,2020-12-04,135,Hospitals,85996.8,28576.1,0.0,455.0,57841.5,0.0,455.0,0.0,553.2,56965.7,0.0,0.3,0.0,105.9,0.0,0.0,0.0,114.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.673
136,2020-12-05,136,Hospitals,85994.9,28467.9,0.0,457.3,57949.7,0.0,457.3,0.0,555.1,57069.7,0.0,0.3,0.0,108.2,0.0,0.0,0.0,104.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.674
137,2020-12-06,137,Hospitals,85993.0,28357.2,0.0,471.8,58060.4,0.0,471.8,0.0,557.0,57163.9,0.0,0.3,0.0,110.7,0.0,0.0,0.0,94.2,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.675
138,2020-12-07,138,Hospitals,85991.1,28243.9,0.0,498.2,58173.7,0.0,498.2,0.0,558.9,57249.0,0.0,0.3,0.0,113.3,0.0,0.0,0.0,85.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.677
139,2020-12-08,139,Hospitals,85989.3,28127.8,0.0,536.0,58289.8,0.0,536.0,0.0,560.7,57325.5,0.0,0.3,0.0,116.1,0.0,0.0,0.0,76.5,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.678
140,2020-12-09,140,Hospitals,85987.6,28008.7,0.0,584.6,58409.0,0.0,584.6,0.0,562.4,57394.3,0.0,0.3,0.0,119.1,0.0,0.0,0.0,68.8,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.679
141,2020-12-10,141,Hospitals,85986.0,27886.4,0.0,643.2,58531.3,0.0,643.2,0.0,564.0,57456.4,0.0,0.3,0.0,122.3,0.0,0.0,0.0,62.1,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.681
142,2020-12-11,142,Hospitals,85984.4,27760.7,0.0,710.9,58656.9,0.0,710.9,0.0,565.6,57512.8,0.0,0.3,0.0,125.6,0.0,0.0,0.0,56.4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.682
143,2020-12-12,143,Hospitals,85983.0,27631.6,0.0,786.8,58786.0,0.0,786.8,0.0,567.0,57564.5,0.0,0.3,0.0,129.1,0.0,0.0,0.0,51.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.684
144,2020-12-13,144,Hospitals,85981.6,27498.9,0.0,869.9,58918.7,0.0,869.9,0.0,568.4,57612.8,0.0,0.3,0.0,132.7,0.0,0.0,0.0,48.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.685
145,2020-12-14,145,Hospitals,85980.4,27362.4,0.0,959.1,59055.2,0.0,959.1,0.0,569.6,57658.9,0.0,0.3,0.0,136.5,0.0,0.0,0.0,46.1,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.687
146,2020-12-15,146,Hospitals,85979.2,27221.9,0.0,1053.4,59195.7,0.0,1053.4,0.0,570.8,57703.9,0.0,0.3,0.0,140.4,0.0,0.0,0.0,45.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.688
147,2020-12-16,147,Hospitals,85978.2,27077.5,0.0,1151.5,59340.1,0.0,1151.5,0.0,571.8,57749.2,0.0,0.3,0.0,144.5,0.0,0.0,0.0,45.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.69
148,2020-12-17,148,Hospitals,85977.2,26928.9,0.0,1252.5,59488.8,0.0,1252.5,0.0,572.8,57795.9,0.0,0.3,0.0,148.6,0.0,0.0,0.0,46.7,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.692
149,2020-12-18,149,Hospitals,85976.4,26775.9,0.0,1355.2,59641.7,0.0,1355.2,0.0,573.6,57845.2,0.0,0.3,0.0,152.9,0.0,0.0,0.0,49.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.694
150,2020-12-19,150,Hospitals,85975.6,26618.7,0.0,1458.7,59798.9,0.0,1458.7,0.0,574.4,57898.3,0.0,0.3,0.0,157.3,0.0,0.0,0.0,53.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.696
151,2020-12-20,151,Hospitals,85974.9,26456.9,0.0,1561.9,59960.7,0.0,1561.9,0.0,575.1,57956.2,0.0,0.3,0.0,161.8,0.0,0.0,0.0,57.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.697
152,2020-12-21,152,Hospitals,85974.3,26290.5,0.0,1663.9,60127.1,0.0,1663.9,0.0,575.7,58019.9,0.0,0.3,0.0,166.4,0.0,0.0,0.0,63.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.699
153,2020-12-22,153,Hospitals,85973.7,26119.5,0.0,1764.0,60298.1,0.0,1764.0,0.0,576.3,58090.3,0.0,0.3,0.0,171.0,0.0,0.0,0.0,70.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.701
154,2020-12-23,154,Hospitals,85973.2,25943.7,0.0,1861.3,60473.9,0.0,1861.3,0.0,576.8,58168.2,0.0,0.3,0.0,175.8,0.0,0.0,0.0,77.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.703
155,2020-12-24,155,Hospitals,85972.7,25763.2,0.0,1955.3,60654.4,0.0,1955.3,0.0,577.3,58254.3,0.0,0.3,0.0,180.6,0.0,0.0,0.0,86.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.706
156,2020-12-25,156,Hospitals,85972.3,25577.7,0.0,2045.3,60839.9,0.0,2045.3,0.0,577.7,58349.2,0.0,0.3,0.0,185.5,0.0,0.0,0.0,95.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.708
157,2020-12-26,157,Hospitals,85971.8,25387.3,0.0,2131.0,61030.3,0.0,2131.0,0.0,578.2,58453.5,0.0,0.3,0.0,190.4,0.0,0.0,0.0,104.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.71
158,2020-12-27,158,Hospitals,85971.4,25192.0,0.0,2211.9,61225.6,0.0,2211.9,0.0,578.6,58567.5,0.0,0.3,0.0,195.4,0.0,0.0,0.0,114.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.712
159,2020-12-28,159,Hospitals,85970.9,24991.6,0.0,2287.8,61426.0,0.0,2287.8,0.0,579.1,58691.6,0.0,0.3,0.0,200.4,0.0,0.0,0.0,124.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.714
160,2020-12-29,160,Hospitals,85970.4,24786.1,0.0,2358.6,61631.5,0.0,2358.6,0.0,579.6,58825.7,0.0,0.3,0.0,205.5,0.0,0.0,0.0,134.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.717
161,2020-12-30,161,Hospitals,85969.9,24575.6,0.0,2424.2,61842.0,0.0,2424.2,0.0,580.1,58970.1,0.0,0.3,0.0,210.5,0.0,0.0,0.0,144.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.719
162,2020-12-31,162,Hospitals,85969.3,24359.9,0.0,2484.6,62057.7,0.0,2484.6,0.0,580.7,59124.8,0.0,0.3,0.0,215.7,0.0,0.0,0.0,154.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.722
163,2021-01-01,163,Hospitals,85968.7,24139.1,0.0,2540.0,62278.5,0.0,2540.0,0.0,581.3,59289.5,0.0,0.3,0.0,220.8,0.0,0.0,0.0,164.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.724
164,2021-01-02,164,Hospitals,85968.0,23913.2,0.0,2590.6,62504.4,0.0,2590.6,0.0,582.0,59464.2,0.0,0.3,0.0,225.9,0.0,0.0,0.0,174.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.727
165,2021-01-03,165,Hospitals,85967.2,23682.1,0.0,2636.6,62735.5,0.0,2636.6,0.0,582.8,59648.5,0.0,0.3,0.0,231.1,0.0,0.0,0.0,184.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.73
166,2021-01-04,166,Hospitals,85966.3,23445.9,0.0,2678.4,62971.7,0.0,2678.4,0.0,583.7,59842.0,0.0,0.3,0.0,236.2,0.0,0.0,0.0,193.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.733
167,2021-01-05,167,Hospitals,85965.4,23204.5,0.0,2716.3,63213.1,0.0,2716.3,0.0,584.6,60044.6,0.0,0.3,0.0,241.4,0.0,0.0,0.0,202.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.735
168,2021-01-06,168,Hospitals,85964.3,22958.0,0.0,2750.8,63459.6,0.0,2750.8,0.0,585.7,60255.5,0.0,0.3,0.0,246.5,0.0,0.0,0.0,211.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.738
169,2021-01-07,169,Hospitals,85963.2,22706.4,0.0,2782.2,63711.2,0.0,2782.2,0.0,586.8,60474.5,0.0,0.3,0.0,251.6,0.0,0.0,0.0,219.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.741
170,2021-01-08,170,Hospitals,85961.9,22449.8,0.0,2811.1,63967.8,0.0,2811.1,0.0,588.1,60701.0,0.0,0.3,0.0,256.7,0.0,0.0,0.0,226.5,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.744
171,2021-01-09,171,Hospitals,85960.6,22188.1,0.0,2838.0,64229.5,0.0,2838.0,0.0,589.4,60934.6,0.0,0.3,0.0,261.7,0.0,0.0,0.0,233.5,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.747
172,2021-01-10,172,Hospitals,85959.1,21921.4,0.0,2863.2,64496.2,0.0,2863.2,0.0,590.9,61174.6,0.0,0.3,0.0,266.7,0.0,0.0,0.0,240.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.75
173,2021-01-11,173,Hospitals,85957.6,21649.7,0.0,2887.3,64767.9,0.0,2887.3,0.0,592.4,61420.6,0.0,0.3,0.0,271.6,0.0,0.0,0.0,246.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.753
174,2021-01-12,174,Hospitals,85955.9,21373.2,0.0,2910.7,65044.4,0.0,2910.7,0.0,594.1,61672.0,0.0,0.2,0.0,276.5,0.0,0.0,0.0,251.5,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.757
175,2021-01-13,175,Hospitals,85954.2,21091.9,0.0,2933.7,65325.7,0.0,2933.7,0.0,595.8,61928.5,0.0,0.2,0.0,281.3,0.0,0.0,0.0,256.5,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.76
176,2021-01-14,176,Hospitals,85952.3,20805.9,0.0,2956.9,65611.7,0.0,2956.9,0.0,597.7,62189.6,0.0,0.2,0.0,286.0,0.0,0.0,0.0,261.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.763
177,2021-01-15,177,Hospitals,85950.4,20515.2,0.0,2980.5,65902.4,0.0,2980.5,0.0,599.6,62454.8,0.0,0.2,0.0,290.7,0.0,0.0,0.0,265.2,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.767
178,2021-01-16,178,Hospitals,85948.4,20219.9,0.0,3004.7,66197.7,0.0,3004.7,0.0,601.6,62723.7,0.0,0.2,0.0,295.2,0.0,0.0,0.0,268.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.77
179,2021-01-17,179,Hospitals,85946.3,19920.3,0.0,3030.0,66497.3,0.0,3030.0,0.0,603.7,62996.0,0.0,0.2,0.0,299.7,0.0,0.0,0.0,272.3,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.774
180,2021-01-18,180,Hospitals,85944.1,19616.3,0.0,3056.3,66801.3,0.0,3056.3,0.0,605.9,63271.5,0.0,0.2,0.0,304.0,0.0,0.0,0.0,275.5,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.777
181,2021-01-19,181,Hospitals,85941.8,19308.1,0.0,3083.9,67109.5,0.0,3083.9,0.0,608.2,63549.8,0.0,0.2,0.0,308.2,0.0,0.0,0.0,278.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.781
182,2021-01-20,182,Hospitals,85939.5,18995.9,0.0,3112.8,67421.7,0.0,3112.8,0.0,610.5,63830.8,0.0,0.2,0.0,312.2,0.0,0.0,0.0,281.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.785
183,2021-01-21,183,Hospitals,85937.1,18679.8,0.0,3143.0,67737.8,0.0,3143.0,0.0,612.9,64114.3,0.0,0.2,0.0,316.1,0.0,0.0,0.0,283.5,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.788
184,2021-01-22,184,Hospitals,85934.6,18360.0,0.0,3174.4,68057.6,0.0,3174.4,0.0,615.4,64400.2,0.0,0.2,0.0,319.8,0.0,0.0,0.0,285.9,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.792
185,2021-01-23,185,Hospitals,85932.1,18036.6,0.0,3207.1,68381.0,0.0,3207.1,0.0,617.9,64688.3,0.0,0.2,0.0,323.3,0.0,0.0,0.0,288.2,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.796
186,2021-01-24,186,Hospitals,85929.5,17709.9,0.0,3240.8,68707.7,0.0,3240.8,0.0,620.5,64978.8,0.0,0.2,0.0,326.7,0.0,0.0,0.0,290.5,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.8
187,2021-01-25,187,Hospitals,85926.9,17380.1,0.0,3275.2,69037.5,0.0,3275.2,0.0,623.1,65271.6,0.0,0.2,0.0,329.8,0.0,0.0,0.0,292.8,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.803
188,2021-01-26,188,Hospitals,85924.2,17047.4,0.0,3310.2,69370.2,0.0,3310.2,0.0,625.8,65566.6,0.0,0.2,0.0,332.7,0.0,0.0,0.0,295.1,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.807
0,2020-07-22,0,Other high contact ,4026607.0,4026606.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-07-23,1,Other high contact ,4026607.0,4026606.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-07-24,2,Other high contact ,4026607.0,4026606.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-07-25,3,Other high contact ,4026607.0,4026606.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-07-26,4,Other high contact ,4026607.0,4026605.5,0.0,1.45102,0.5,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-27,5,Other high contact ,4026607.0,4026605.1,0.0,1.90204,0.9,0.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-28,6,Other high contact ,4026607.0,4026604.6,0.0,2.35306,1.4,0.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-07-29,7,Other high contact ,4026607.0,4026604.2,0.0,2.80408,1.8,0.0,2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-30,8,Other high contact ,4026607.0,4026603.5,0.0,3.45582,2.5,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.65174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-07-31,9,Other high contact ,4026607.0,4026602.7,0.0,4.30828,3.3,0.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.85246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
